path	sentence
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/65.wav	"Mǣ ti tănya' ăyanih, ŋuliq yadyembi."
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/574.wav	«Tiki yaănda – maqniwq –
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/595.wav	"nyaanda man-in ,"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/635.wav	mănʹtan ŋodh maqniwq:
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/12.wav	Tănyana nyaărq ŋǣsisʹ. 
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/431.wav	"Maqniwq yesya arw, maqniwq,"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/674.wav	ayerta tăŋgowna ŋǣǣwa ŋǣryoy niwŋaq. 
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/923.wav	"nyermya toni tyaănyaŋi ǣwăna maqniwq ti,"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/109.wav	tiqnaq lyekarăkoqyaq praktikant ămgǣmh (ŋămgǣmh) tyenyewa?!
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/0.wav	"«Myaryosiw tina (Myaryosiw ti), "
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/123.wav	tih aqmah ǣwănh mow.
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1190.wav	Mănʹ yǎnămbowna myattyudāmh anih myatoh anyerq myuq. 
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1177.wav	nyambor myattyu.
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/55.wav	"tah ŋănih taki nyenǣcyamh ŋǣdătamba pyasyǎti, "
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1298.wav	"yaanh lǣbtăna syudbyako tidǣh tănyawi,"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/918.wav	nikid ŋǣwi ŋǣbtumh –
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/626.wav	"tiki yaăna tănya ai,"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1429.wav	"Nyabi wari myakăd nidawh moyopyuh,"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1721.wav	 Tiki pǣdarar maqniwq ǣǣh tu paradadasʹ. 
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1309.wav	"ora lukqyaq ŋamdyoda,"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/164.wav	"Tyeda' taykuy ŋobto' Karaulăd ŋǣda,"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1292.wav	"miq ŋamdyodaq tyuku tikiqyaq tiki ŋămgǣ pălka,"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1266.wav	Muŋgoh pyay ăbi maqniwq: 
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/991.wav	«Mănʹ anyesǣyăbini ărqni ilăŋgun».
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1041.wav	mănʹ tyedah mănʹ mǣwăndami ŋǣqniwh –
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1178.wav	Puucyada tănyawi.
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/867.wav	"Nyewi irinata tiki muŋgoh yesyaq,"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/567.wav	ŋuliq părădawǣda –
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/231.wav	Nyerdye tamna 
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1571.wav	anda tad iprawanda  tiki anand myunya nyaңǣdya myaq ңǣwi.
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1118.wav	"«Tădaw, nyukcya,"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1263.wav	"Sooh sidya yawna tăryemh wǣsoda mănrircʹ ǣwănondōh,"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/293.wav	] Tiq alʹmyer. 
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/110.wav	"Brigadir maqnyu"", ămgǣ (ŋămgǣ),"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/603.wav	Tiki nyeh myaqămna tosʹ niwh taraq.
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/715.wav	tyukuhtoqǒla maqniwq tyuku tǣ tuyesh myuh syāărth(syaaărth) taryemh nisʹ loombyuq iq 
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1215.wav	tăryemh incyelye anih wǣsăkoqyaq ăsăbărmanonda: 
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/271.wav	Ti ti tyuku mǣr tanyah nyaandoh wuni tǣworq. 
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/643.wav	maqniwq: «Syanh tărcyadmh nidmh ŋǣŋguh».
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1558.wav	"Mi uyumih nyamda nyertyeda maqniwq tikiyumih nyemda anaңguda Noy mărădyaŋg mamononda nyertyeǣrtabqnand mamononda ңǣqniwq mi niw tath maqniwq mi,"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1171.wav	"Ŋani siqiw yalyah ŋanih oni anih, maqniwq: "
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/704.wav	Tiki yedăr ŋămgǣda ădkǣya.
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/133.wav	ti aq tiki. 
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1483.wav	"yekar onǣyq, "
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/709.wav	Tiki nyerh idartawi ăbid tǣri ŋamdidq.
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1247.wav	"«Ŋopoy asăwa nyumih mayedadamnyoq,"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/291.wav	] anyana? 
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/161.wav	"Tăd tikaawaăd maddye""nidum' mal'. "
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/828.wav	yarta ŋăcyekimh.
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/672.wav	mirwodoh. 
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/287.wav	] Tyuku tiq alʹmyer anyana ŋa? 
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/658.wav	Siqiw ăbih adădoh tănya.
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/273.wav	ti tyuku tyuku abcyaŋgana ti 
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1646.wav	 Murtikaawami udq tawnaw tah myaqni ңuq. 
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/688.wav	"Nyermya toǒnda ăya anih,"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1626.wav	“Syoncyand ayuta wadamh mǣtadmh. 
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/171.wav	"asawayu"" tʃas' yolʹcyand' "
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/502.wav	"tarcya ŋǣŋgobqnandoh tăd nyernyah wǣbărkaq,"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/117.wav	"ăbărŋawaq, tăka puna"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1120.wav	"«Tyedah sit mi, "
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/331.wav	"Syaări tikowna yadbăta,"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/908.wav	 tuyes loombăŋgu  yedǣy tǣwrawi anyuy iq? »
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/544.wav	Tiki ŋanih mănʹ taryem syertawǣmi.
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/156.wav	"tyeǣ tiki yamda""ma""wa"" myadi' nyana "
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/425.wav	Yadǣr-yanda syurtyarh ti ŋǣqniwh.
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/213.wav	"Ti"" (tiki?) tarcya piryembiwa"". "
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/368.wav	"Maqnidă̌mh,"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1384.wav	Sidyah sǣrh puh nidawh wǣtah.
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1320.wav	"Tiki ŋinănda muŋgsăwǣyh irinda ărta ŋinda ŋǣqnisawq tăryemh anaqnidawh,"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/13.wav	I tănyana ti oyh ninya soyadmh.
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/571.wav	Tiki – maqniwq 
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1219.wav	"sooh myaqni măkodah sinh andadǣmh,"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1080.wav	tăŋociyedaq mad malh tyenyewin».
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1697.wav	 [Nyeracbortʃiwo]
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/52.wav	Tiki mǣǣna ŋănih raciyawaq yaŋgu.
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/519.wav	ilanda ŋoka. 
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/16.wav	"padnăwami tǣwi""."
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1660.wav	 aa.
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/267.wav	"ti wǣsakoŋǣ ayadmh – anyaawana, Dudinkaana ŋǣya, "
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1376.wav	"tad widărawadih yaănandih sadih nikli,"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1208.wav	pyelyeynyana todasyati ŋuliq parkăsipoyq.
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/190.wav	Tyew' ŋar 
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1302.wav	mi pǣdăra yah orkiqyaq nyumda ŋămgǣ?
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1285.wav	"irir ti ӯbtaana pǣwdyaănda ăyasyanyoq,"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1470.wav	numh siryemyawa. 
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1628.wav	Tadtikaad tadaw nyabakoda nyencyuwqniwq maqniwq: 
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1.wav	sawa nyeǣǣy (săwă nye). 
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1710.wav	“Syancyokuni ǣwakuni lǣtambanq manʹ poyorcʹ andadmh.q
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/198.wav	"ubta ŋǣ""nim' tyuku ŋǣd nikadaŋga"""
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/585.wav	   maqniwq –
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/429.wav	tǣwqniqimh. 
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/927.wav	"Muŋgoq pyay ăbimh mănǣkărta nida mănǣsah tămna nidya nyǎqmǣq, "
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/203.wav	ti tiki' ni' yusyebtalambido'.
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1223.wav	"tyuqud nǣkăltawā anih, mănʹ tikaawaăd tiwa adăŋguwwa. "
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1003.wav	"«Irikǣh,"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1336.wav	"nuwoh saryoăna maqniwh siqiw yurh uryodah maqniwq ǣŋgrimh mǣqŋawaq, "
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1393.wav	"«Tyuku ilăŋgaw tarsiq wǣwa,"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/238.wav	"Ta""alʹcyuna yolʹcye""maadando', mǣǣ""na"" tiki lyekaraa""na"" "
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/372.wav	wadakoyemi tǣwrair. 
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1364.wav	"Yath taryemh ilyewa anih, "
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/223.wav	"tanyana pon' mi""niwam'. "
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1637.wav	 Lǣqmoqrakow adakad taq! 
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/825.wav	"tyeda wǣyncyer-yuw mǣw, "
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/284.wav	"Ti mancaranida tanyawiq ŋǣqniqimq, "
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/876.wav	«Ti tyedah nyermyaărtanh tǣwa niǐmi yǎŋgu ani yath».
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1704.wav	 Mǣkocyayedamyeyh wǣnoh palciq tyaambyeyq. 
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/651.wav	"Maqniwq tiki yesya arwăda maqniwq,"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/33.wav	Tăd tikaăd taqălʹnyayu sidnaq UstʹPortănh sidnaq tǣwraq.
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1500.wav	"Tiki nye tiki Nyoyq măqrădyaŋg nyuuyuta asăwaŋǣ tiki nyenyada tiki tiki yunabh,"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1257.wav	"tădtikaad, "
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1612.wav	"Yewǣydih syancyoңǣ lyenyewi, "
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/226.wav	"tikina"" mal' susada""maadana"" ti ta""alʹnya "
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/835.wav	tiki ŋăcyekǣr ŋarmdaki.
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1055.wav	"«Irikǣh,"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/600.wav	nibqnanda pindaq ŋǣdăŋguw»  
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1576.wav	Ti nyabi asawanh nyumda miqңaq pǣdaraana mayandorcʹ owǣmda nyabi asawar nyemda aye.  
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/689.wav	yedămda sotăki tuyesăkomda manăpyah nih ŋodh tănănakih.
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/713.wav	Tyukumh tyedah măqnǣqwaq».
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1633.wav	Nyabakoonda maqniwq: 
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1651.wav	ǣǣǣ mi tincyami. 
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/939.wav	"Ti tănya mǣ anih syalănda tyaah mǣydanyoq ti,"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/70.wav	tikiq tănyana mǣnaq tiki tiq lyekarmh
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/838.wav	"Tyey, Muŋgoq pyay abi laănăkomh nidawh pilibth aqnaqnidawh,"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1265.wav	"«Puucyow, tădawă tyedăawh mǣw!»"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/751.wav	siqmi ŋǣdăraărkărh». 
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/990.wav	tyukuni ilh!»
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/165.wav	"tikaăd ti ti"" lyekar ŋobtiki taykuy mǣǣd Dudinkaăd ŋǣda."
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/606.wav	Maqniwq mi:
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1448.wav	"Nikanda nyenǣy ubtădmh niryeta ŋarka ăr tăniwāsʹ,"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1644.wav	 Piyakoowami udq tawnaw piyakoowami siwi sǣrkana yesya yaңgabcyami
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/277.wav	"tǣda a, "
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1608.wav	Nyabi abyeyq taңocyaңgana aniq sidya abi ilyeңaah. 
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/776.wav	Ta susaya
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/743.wav	"Syaah unăndh nyǎqămbădakǣdā,"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1161.wav	Ŋămgǣrida syer-aya yembaqăyq.
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/542.wav	Tiki?
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1234.wav	"ta ŋaruwnanda mǣǣna siqmi yootaana siqmi yǎdpinwa maqniwq,"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1027.wav	"tăryemh sirŋadǣmh anih, "
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1185.wav	ti maqniwq ti ādmh».
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1021.wav	"Punaaw maqniwq: «Ŋōrcʹ mănʹ widărăbqnani,"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1719.wav	pǣdaranh ayasʹ. 
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/209.wav	"tikad ŋamcidi' nyaŋotakǣ"", "
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1015.wav	"Ŋămgǣ păsi nyu ŋanih yenărmana piŋgu, "
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/489.wav	Tărcya ŋǣbtoh tiki yaăndoh aŋguq. 
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1554.wav	"sidya ŋǣdădyoda ŋǣdălyowanondih, "
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1154.wav	mănʹ myakni ăyadmh». 
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/682.wav	"adăananda maqniwq: «akǣh,"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1307.wav	"A, luk luk lukoh, ti lukqyaq."
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1062.wav	"«Kălǣ,"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/384.wav	Nyenǣy myaq. 
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/414.wav	ŋaaq turiănda.
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/316.wav	"] W nicowʹya Pyelyadki, da?"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1616.wav	"Taryemh syanri unandh yadwi uh Lǣqmoqrakor  usuwǣy yalyah turcyati, "
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/34.wav	"Sowoc Oktyabrʹskiy ŋǣǣqnyu""."
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/160.wav	"Koralʹ' myud tămna syanaw ti a"". "
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/163.wav	"nyenǣy nyenǣcya"" lyekar"" to"". "
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1083.wav	"«Yǎŋgu, aăi»."
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/392.wav	tiki sidya ŋămyamda turinh păradambiiyuda.
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1198.wav	«Nyenǣciyekocya myattyu». 
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/847.wav	"adăda taāŋaruwna puucyaŋǣ ăya,"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/444.wav	"«Tădawa, tad yadălmani manʹ mayandorti odǣmh. "
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1273.wav	"Muŋgoh pyay ăbi maqniwq, "
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/774.wav	"ŋămgǣ towna,"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/436.wav	" arădh nyabi ǣw uyuh nyayuh ăwā ibya yabdā aniq tiki mădăŋguda,"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/668.wav	"anyedămh,"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1308.wav	"Maqniwq: «Ŋobh syudbyako luk, "
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/82.wav	"tiki abcyangaw tărcya ŋǣwisʹ, mănʹ ărqni sǣwaqnani manǣsqnisawawh."
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1488.wav	"ŋaat myadotoh nyana,"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1392.wav	Imi yadǣrŋa: 
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1278.wav	taryemh ti ilyenaawaand tyedah laăna yah nyenǣcyaŋǣ wunin andh».
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1505.wav	"Tyuku, tiki nyend yusyedasʹh mih nih paŋglyokoh nih nultawǣda, "
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1102.wav	 ŋuwqmaq. 
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1069.wav	«Yah taborkana nyenǣcʹh ancyerq ilyeŋgu?»
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/122.wav	Mi ŋǣya tikaawmh maldyoyŋǣ taminni ŋănih nyeri
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1106.wav	"taki mimh osyanyoq,"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/957.wav	paryeŋodah yanh maqniwq ŋǣdălyorcʹ mǣtini maqniwq ănni ti adan?».
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/323.wav	taki yalyah paraŋodanh ayadmh.
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1284.wav	"tyedah maqniwq ti, "
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/598.wav	"man-in,"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/302.wav	lyekarq lidoh manǣsqniqimh. 
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/634.wav	"Manʹ ti ŋǣqniwh,"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/87.wav	Sabye ponh niwacʹ mǣŋguq. 
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/960.wav	"«Irikǣ, tălyahtălyah!»"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/202.wav	"Tiki nyeri awi awi"" ti"" ŋamca"" ti taryem' "
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1481.wav	 ti Miniko ayeda.
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/35.wav	 Aga. Tăka?]
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1332.wav	Siqiw yurh uryodah ǣŋgă̌rimh mǣqŋaq. 
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/478.wav	"Ŋa, ti tărcyaq tănyaŋguq,"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/280.wav	"Ti tarcya abcyaŋgana awiq tiqnyoq tyuku, tyuku ǣtah tyaanyaŋi ǣwana"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1252.wav	Manih tyedah nye nyumih nyedănda anăwanh ărwa siqmi tăryemh mayedambiwa. 
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1244.wav	"Ŋani syanrindoh unandh ilyenakiq,"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/683.wav	"ŋopoykocyah itwaq osqmah mănyaq unyaăwana itămd maqniwq idmh wunin tǣwăbăsyetuh,"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1370.wav	Syaqnǣqrinda unănda ŋǣbqnanda ŋodh yaămh madăwiq.
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/270.wav	"Nid nih manq: «Ou, tyukor amgǣǣrtmh pǣrmi niŋaq». "
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/649.wav	"yalyah paryeŋoda maqnisawh,"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/366.wav	 maqniwh.
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/367.wav	"«Tyedah, maqnidă̌mh ŋamgǣ taryemh ǣnyakǣdmh?"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/332.wav	"ŋobtiki yawh ǣwăna siqiw wǣbărkaqya,"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1634.wav	“Ңuliq yabtkoyenh mi siqmi nyon adaq sidya abinh sit nidmh mitq.q 
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1733.wav	Tiki amgǣ? 
