path	sentence
/root/repos/dli_del/data/wav_split_gold/1091.wav	"tikaăna palli tănya ŋadʹbata,"
/root/repos/dli_del/data/wav_split_gold/647.wav	paryeŋodăanda maqniwq mi:
/root/repos/dli_del/data/wav_split_gold/1337.wav	mǣqŋadmh. 
/root/repos/dli_del/data/wav_split_gold/354.wav	Nyabtindh tǣwa tyuku padmh minye tămna syurămyubi.
/root/repos/dli_del/data/wav_split_gold/1741.wav	 Myadh nyo? 
/root/repos/dli_del/data/wav_split_gold/1181.wav	tǣwodăwǣmi ow».
/root/repos/dli_del/data/wav_split_gold/1123.wav	Syudbya wǣsako păŋgălmǣǣnanda manondqnidawh nyukcyamda.
/root/repos/dli_del/data/wav_split_gold/670.wav	"Siqiw ăbir ŋobh tănya una ŋǣwadiq,"
/root/repos/dli_del/data/wav_split_gold/1618.wav	mi anye ǣqmyaqad abiiyuta yewǣyh syancyoko ңamcyatida.  
/root/repos/dli_del/data/wav_split_gold/420.wav	"«Mănʹ taki yesya arwmh wadăbăda maqniwq, "
/root/repos/dli_del/data/wav_split_gold/1687.wav	" Wo, kakiye poʒyelaniya! "
/root/repos/dli_del/data/wav_split_gold/303.wav	"Tiki tiq, nyabiq tikiq "
/root/repos/dli_del/data/wav_split_gold/145.wav	Ŋǣya tika orpido'.
/root/repos/dli_del/data/wav_split_gold/1517.wav	"Nyabi ŋamdyorta nihmǣda tiki myadh myuh tah ayeda, "
/root/repos/dli_del/data/wav_split_gold/217.wav	"Ŋa tikar ŋawnanda tiki mancarawa yolʹcyaŋgana ŋuda masarpawancʹ tawi niw' ŋa"". "
/root/repos/dli_del/data/wav_split_gold/1225.wav	Wǣsăkoqyada ŋodh pinh ăya syudbya wǣsăkoqyand puucya ŋarŋociyeda nǣkălŋa.
/root/repos/dli_del/data/wav_split_gold/1568.wav	"Nyeңǣ tadawa yanh aqmiq aniq anya uyumgart myath wuni myattyuq aniq tyeǣ Wǣǣlya irinda myadh nyana ǣqniwq,"
/root/repos/dli_del/data/wav_split_gold/952.wav	Ŋaaq.
/root/repos/dli_del/data/wav_split_gold/1623.wav	“Ңuliq yabtkoyenh siqmi nyodih ayeq maqniwq Ңǣbt yambamh   tabcakǣdmh nyabakomi tabcakǣdmh.q 
/root/repos/dli_del/data/wav_split_gold/1729.wav	 Maqniwq sidya abi toңaancʹ yutnabcyandih pǣңǣ anadincʹ. 
/root/repos/dli_del/data/wav_split_gold/882.wav	nimda panǣnda nih syara ŋanih tyeǣ tohnyana ŋanih ăya.
/root/repos/dli_del/data/wav_split_gold/963.wav	[nyeracbortʃiwo].
/root/repos/dli_del/data/wav_split_gold/89.wav	ŋa tyukorkaăna nyaărq alʹmyer. 
/root/repos/dli_del/data/wav_split_gold/983.wav	«Mănʹ ărqni ilăŋgun –
/root/repos/dli_del/data/wav_split_gold/869.wav	ayerta ŋodh ti păkăltih ŋanih ith arbilih.
/root/repos/dli_del/data/wav_split_gold/1752.wav	 Manʹ obcow manqmaq puucyah piya alworta
/root/repos/dli_del/data/wav_split_gold/1529.wav	piinya anh irna towonda.
/root/repos/dli_del/data/wav_split_gold/982.wav	"«Ŋǣda, tăd ŋămganih!»"
/root/repos/dli_del/data/wav_split_gold/1036.wav	"păromlasyǎtida,"
/root/repos/dli_del/data/wav_split_gold/790.wav	"Puucya pinh aya,"
/root/repos/dli_del/data/wav_split_gold/1328.wav	Siqiw yurh uryoda.
/root/repos/dli_del/data/wav_split_gold/1064.wav	«alyamh nin adabasyatuh?»
/root/repos/dli_del/data/wav_split_gold/1283.wav	"«adăŋguqniqrawh maqniwq tyedah,"
/root/repos/dli_del/data/wav_split_gold/497.wav	"Maqniwq tiki wǣbărkar maqniwq ŋobkărt alyamh niq ayebyuq maqniwq tiki maqniwq,"
/root/repos/dli_del/data/wav_split_gold/219.wav	"ti puna mancayana"" pud "
/root/repos/dli_del/data/wav_split_gold/386.wav	"nyenǣy myadikocya aniq,"
/root/repos/dli_del/data/wav_split_gold/1501.wav	nyenyamda ti tyukuh tyukuh nyeŋǣ asăwaănda ti miqŋaduma anih.
/root/repos/dli_del/data/wav_split_gold/731.wav	Maqniwq: 
/root/repos/dli_del/data/wav_split_gold/1270.wav	Syudbya wǣsăko ŋanih tǣri muncyalma.
/root/repos/dli_del/data/wav_split_gold/124.wav	"Tăkaăd ubtaăna tăd yurkinaq, "
/root/repos/dli_del/data/wav_split_gold/274.wav	"tǣrinandoh aŋgawiq niqimh ŋaq, "
/root/repos/dli_del/data/wav_split_gold/645.wav	"ti, tyeǣ yanda yolʹcyandh. "
/root/repos/dli_del/data/wav_split_gold/468.wav	Maqniwq yaah tyuquqnyayuna maqmaniwq ŋămgǣrih toqǒla maqniwq yesyaqmaăna yuǔna yuŋgudima. 
/root/repos/dli_del/data/wav_split_gold/961.wav	«Tălʹqnyaku tuh!»
/root/repos/dli_del/data/wav_split_gold/1442.wav	"Waqnoqmitoh syerh waqniq tiq ŋǣdakiq,"
/root/repos/dli_del/data/wav_split_gold/1745.wav	 Manʹ obcow manqmaq sidya nyumda ңawlambadaanda lǣdǣrida ayowi
/root/repos/dli_del/data/wav_split_gold/1579.wav	nyenǣciyeni ңokawna yaңgumcʹ pǣңga pǣyadq aniq tikanda tyuku laanakoh ңamgǣq nyaamna wadasyalmadmh. 
/root/repos/dli_del/data/wav_split_gold/1561.wav	Ti pilibtariq ti anaqmadih ti.
/root/repos/dli_del/data/wav_split_gold/286.wav	ti tǣǣqnaq tǣǣqnaqta tikaana awi.
/root/repos/dli_del/data/wav_split_gold/29.wav	Nisyani wǣsakoh ŋǣsiit tikaăd mănʹ măncăralluwh.
/root/repos/dli_del/data/wav_split_gold/1423.wav	orkih yay niwi ŋǣbat syurpyuq».
/root/repos/dli_del/data/wav_split_gold/1467.wav	"Yekar maq(niqd)amh tinik yekar ŋămgǣ ŋǣdaki, ti."
/root/repos/dli_del/data/wav_split_gold/642.wav	"Ti solotǣy minărtar ŋanih inumdqniwh,"
/root/repos/dli_del/data/wav_split_gold/399.wav	Maqniwq ancyerh ŋǣdaki?
/root/repos/dli_del/data/wav_split_gold/383.wav	  Syanrinda ponh mǣbq mimbqnanda ŋodh nyerănda nyana ŋobh myaq. 
/root/repos/dli_del/data/wav_split_gold/1028.wav	Tuh ǣwăna yekar ŋămgǣrkaawmh mănǣqŋaq tuda pinyaŋi ǣwuwna.
/root/repos/dli_del/data/wav_split_gold/1405.wav	"ilye tobqni nyadănd oŋguwăwa, "
/root/repos/dli_del/data/wav_split_gold/1563.wav	Ңobh ңǣsiqңaq tiki nyenǣciyed pyeryenitoh nyah tikitoh yambanh.
/root/repos/dli_del/data/wav_split_gold/262.wav	ŋobkart nyenǣcʹh tikana yaŋgodasʹ. 
/root/repos/dli_del/data/wav_split_gold/1277.wav	"Syudbya wǣsakoh nye nyu maqniwq: «Tyedah wunin andāh maqniwq tyedah irimd adăŋguqniqnawh,"
/root/repos/dli_del/data/wav_split_gold/1450.wav	 tikād tikaad oda. 
/root/repos/dli_del/data/wav_split_gold/646.wav	"Paryeŋodăanda tǣwih yesya arwmh paryeŋodănda wadăbădamh,"
/root/repos/dli_del/data/wav_split_gold/755.wav	"tyaănyaŋi maqniwq silpăwi muŋgonaq tiqnyoq,"
/root/repos/dli_del/data/wav_split_gold/764.wav	Tiki muŋgoh maqniwq silămnyandoh ŋǣbh ilyewaq.
/root/repos/dli_del/data/wav_split_gold/1180.wav	"«Tădaw ādmh,"
/root/repos/dli_del/data/wav_split_gold/579.wav	"Ti, maqniwq:"
/root/repos/dli_del/data/wav_split_gold/1073.wav	"Muŋgoh pyay ăbi mannaqmaq: «Mănʹ myakni ayadmh, "
/root/repos/dli_del/data/wav_split_gold/1539.wav	"tiki noy yoormh tad yoqmăda yaananda,"
/root/repos/dli_del/data/wav_split_gold/1387.wav	ănartă̌mi anah».
/root/repos/dli_del/data/wav_split_gold/899.wav	"Muŋgoq pyay ăbi ŋanih saalta ŋanih loolba tuta,"
/root/repos/dli_del/data/wav_split_gold/1137.wav	"ǣ̄ye, ti tikar maqniwq: "
/root/repos/dli_del/data/wav_split_gold/1743.wav	 Aa nyoh padqmaq. 
/root/repos/dli_del/data/wav_split_gold/1455.wav	"Tăd-i nyabănda,"
/root/repos/dli_del/data/wav_split_gold/268.wav	tarcya mancayam pǣrmani yeqǣmnya.
/root/repos/dli_del/data/wav_split_gold/644.wav	"Ŋuliq ŋokăndoh inomdaq,"
/root/repos/dli_del/data/wav_split_gold/1556.wav	Ңǣdalyowanondih nyaantih laanawanondih mamonondih tyedah nyabi mamononda ma tyedah mǣǣnih tyuku yaah nyencawǣǣna nyertyeңgoonih. 
/root/repos/dli_del/data/wav_split_gold/1242.wav	Syudbya wǣsăko tǣri muncyalma. 
/root/repos/dli_del/data/wav_split_gold/824.wav	"adăda maqniwq, "
/root/repos/dli_del/data/wav_split_gold/1087.wav	"Syaarih unat yadbăti ŋodh ŋulih yalǣma,"
/root/repos/dli_del/data/wav_split_gold/1663.wav	 Da. Da wyedʹ.
/root/repos/dli_del/data/wav_split_gold/470.wav	"Tiki ilăndih mǣtăandih tǣtyermi nyenǣcyangh maqniwq yah nimnya maqniwq maŋgă̌bădaat,"
/root/repos/dli_del/data/wav_split_gold/536.wav	"myadmh ōdǣ̄mh,"
/root/repos/dli_del/data/wav_split_gold/1121.wav	sit manoqmi ŋaaq». 
/root/repos/dli_del/data/wav_split_gold/657.wav	Nyero yaakoh ǣwana siqiw ăbi. 
/root/repos/dli_del/data/wav_split_gold/9.wav	"Maraŋga ŋǣya, "
/root/repos/dli_del/data/wav_split_gold/1009.wav	"Syudbya wǣsăko masʹ tumda pyaq yonǣwna nidawh pyataq anih, "
/root/repos/dli_del/data/wav_split_gold/1291.wav	"tidǣh tidǣ̄ŋgăna syudbyako maqniwh mi,"
/root/repos/dli_del/data/wav_split_gold/526.wav	"Ti mănʹ tikar,"
/root/repos/dli_del/data/wav_split_gold/1632.wav	maqniwq: “Sit adaңgudmh.q 
/root/repos/dli_del/data/wav_split_gold/810.wav	waqăwănda mǣnăkǣdā.
/root/repos/dli_del/data/wav_split_gold/1199.wav	"«Tyaănanda nyenǣcʹ ŋǣbta onradwa, nyenǣciye [nyeracbortʃiwo], "
/root/repos/dli_del/data/wav_split_gold/1169.wav	Tasih tǣri lyabtar-yq. 
/root/repos/dli_del/data/wav_split_gold/251.wav	"ibyaart yeǣra, "
/root/repos/dli_del/data/wav_split_gold/931.wav	taminda ăya.
/root/repos/dli_del/data/wav_split_gold/1034.wav	"«Yedmih ŋămgămih,"
/root/repos/dli_del/data/wav_split_gold/555.wav	tad nyernyahtărcya nyenǣcʹh yaŋgoya.
/root/repos/dli_del/data/wav_split_gold/866.wav	salabaq ŋanih animyaq. 
/root/repos/dli_del/data/wav_split_gold/754.wav	"tyedah waaltamd maqnidămh tyedah mǣŋgudmh, "
/root/repos/dli_del/data/wav_split_gold/1410.wav	sidya tyusipoyh nyani tǣri sirŋa tăryemh ŋadʹbăta».
/root/repos/dli_del/data/wav_split_gold/459.wav	"«Ŋa, tikăāyud?"
/root/repos/dli_del/data/wav_split_gold/461.wav	Ti.
/root/repos/dli_del/data/wav_split_gold/949.wav	tonda tyaah ăbărpa pyayda.
/root/repos/dli_del/data/wav_split_gold/1689.wav	 Worona oroʃaya. aa.
/root/repos/dli_del/data/wav_split_gold/1698.wav	 Putkodanih? 
/root/repos/dli_del/data/wav_split_gold/531.wav	 Tădawa ti.
/root/repos/dli_del/data/wav_split_gold/129.wav	Ŋodʹbyaqnaq tiki tikih pud ti ŋǣdalyo tayh raciyamh osăya ǣqnihwamh. 
/root/repos/dli_del/data/wav_split_gold/108.wav	"wot, ti,"
/root/repos/dli_del/data/wav_split_gold/1184.wav	"winyalsipoyh,"
/root/repos/dli_del/data/wav_split_gold/793.wav	"Nyaŋǣdya pinda yamban,"
/root/repos/dli_del/data/wav_split_gold/1569.wav	anda nyana. 
/root/repos/dli_del/data/wav_split_gold/1017.wav	"Syudbya mannaqmaq: «Taykuy yesya paŋgqyaq tinyoq,"
/root/repos/dli_del/data/wav_split_gold/1210.wav	soo myata tyaănyaŋi ǣw.
/root/repos/dli_del/data/wav_split_gold/1404.wav	"«ănkoyemi lǣtămbabcur,"
/root/repos/dli_del/data/wav_split_gold/1673.wav	Nyodoh pyaata tyoritadmh kaawǣy.
/root/repos/dli_del/data/wav_split_gold/1248.wav	"ăncyerq ŋǣda nyemar maqniwq tyuku,"
/root/repos/dli_del/data/wav_split_gold/604.wav	"Yǎŋgō, tămna todalambidawa ŋamgǣrida."
/root/repos/dli_del/data/wav_split_gold/1621.wav	Lǣqmoqrakomh nyaqmaqdih maqniqimh tyedah yewǣynih syancyoko ңawortan tin ңǣsyatwinanyoq manih sit adaңgunih. 
/root/repos/dli_del/data/wav_split_gold/763.wav	Tiki muŋgq maqniwq yǎtrih mănǣsărănh usuwǣy yalyah. 
/root/repos/dli_del/data/wav_split_gold/846.wav	tad tuta pǣwsyumyah nyana adăda tămna yusyedaŋō.
/root/repos/dli_del/data/wav_split_gold/488.wav	Mandānăwa.
/root/repos/dli_del/data/wav_split_gold/1670.wav	 yeye.
/root/repos/dli_del/data/wav_split_gold/491.wav	"maqniwq, wǣbărkaq yah nih,"
/root/repos/dli_del/data/wav_split_gold/513.wav	Tikaqyar maqniwq talyey nyenǣcʹh.
/root/repos/dli_del/data/wav_split_gold/250.wav	tyedah ibya punryoda. 
/root/repos/dli_del/data/wav_split_gold/120.wav	Tăka ănih (ŋăni') myakăd wadawi ŋawkakoqyawa tanyawasʹ.
/root/repos/dli_del/data/wav_split_gold/258.wav	anyaawanaq. 
/root/repos/dli_del/data/wav_split_gold/186.wav	"Tyukoona ŋob' syudbya, "
/root/repos/dli_del/data/wav_split_gold/1082.wav	ubta?» 
/root/repos/dli_del/data/wav_split_gold/1192.wav	«(Ŋ)Amgǣ to?»
/root/repos/dli_del/data/wav_split_gold/909.wav	«Wadyet!» 
/root/repos/dli_del/data/wav_split_gold/249.wav	unaaw ŋanih ŋobtaryemh yeryemda ŋanih pyaraŋgudq.
/root/repos/dli_del/data/wav_split_gold/1361.wav	"Ti tikănda asăwada tăryemh syurpi mǣkocyadămda,"
/root/repos/dli_del/data/wav_split_gold/1452.wav	nyabănda tucyah myumnya ulcotoliq. 
/root/repos/dli_del/data/wav_split_gold/833.wav	"Muŋgoh pyay ăbin ŋa, maqniwq."
/root/repos/dli_del/data/wav_split_gold/1614.wav	sidya abir towonodih aniq Lǣqmoqrakor makodah siwnya nyalkara.
/root/repos/dli_del/data/wav_split_gold/691.wav	"ŋarka to,"
/root/repos/dli_del/data/wav_split_gold/1725.wav	  Yah ңilh podasʹ.  
/root/repos/dli_del/data/wav_split_gold/1008.wav	adăwida ŋǣqniqimh.
/root/repos/dli_del/data/wav_split_gold/1048.wav	«Tyedah yaani lăŋgana ŋamdyodadmh ŋaat ŋamdyolawamih ilyewah yambanh».
/root/repos/dli_del/data/wav_split_gold/944.wav	"Tăd yech mǣyda anih,"
/root/repos/dli_del/data/wav_split_gold/1572.wav	"Ti, tiki myat tad myarwanda yesʹ, "
/root/repos/dli_del/data/wav_split_gold/1453.wav	"Tuh yesyamh o,"
/root/repos/dli_del/data/wav_split_gold/834.wav	"Ti makănda mǣdawa,"
/root/repos/dli_del/data/wav_split_gold/849.wav	Muŋgoq pyay abi –
/root/repos/dli_del/data/wav_split_gold/1039.wav	wǣsakoq maqniwq.
/root/repos/dli_del/data/wav_split_gold/770.wav	"tămna niw amyedaq,"
/root/repos/dli_del/data/wav_split_gold/1492.wav	"«Tyedă ma nyedwaq mǣbqnaq tara,"
/root/repos/dli_del/data/wav_split_gold/843.wav	"Muŋgoq pyay abi adăkoyenda tumh pyata ayesyatida ubtaana,"
/root/repos/dli_del/data/wav_split_gold/1650.wav	 Yedyokaabini udq tawnyan  
/root/repos/dli_del/data/wav_split_gold/26.wav	 Tăka?]
/root/repos/dli_del/data/wav_split_gold/396.wav	"Maqniwq ti,"
/root/repos/dli_del/data/wav_split_gold/663.wav	ŋulih  puucya.
/root/repos/dli_del/data/wav_split_gold/1440.wav	"Syenyah ti sita anaqcyaqnyoq tiki myadǣǣdandoh niwidq yamdaq,"
/root/repos/dli_del/data/wav_split_gold/244.wav	"taŋok"" ti"", syanri ŋǣsi"" ti"" "
/root/repos/dli_del/data/wav_split_gold/1261.wav	tiki wǣsakor tyorkosăwǣyh nidawh nǣkălah puucyamda.
/root/repos/dli_del/data/wav_split_gold/1417.wav	"ănh mǣnh ancăth tucʹ ŋurkăda(wirkăda) nyenǣciyeq pomna,"
/root/repos/dli_del/data/wav_split_gold/974.wav	"Siqiw ăbărtamda ti ŋopoy muŋgh pyaana niqimh ŋaq nida ăbărq, "
/root/repos/dli_del/data/wav_split_gold/532.wav	Tǣwowăndid mălyeyd?
/root/repos/dli_del/data/wav_split_gold/1731.wav	 obcokoq. 
/root/repos/dli_del/data/wav_split_gold/1268.wav	pih ŋanih tyeda ăncyerh myadh myumnya yadǣlina?»
/root/repos/dli_del/data/wav_split_gold/1471.wav	Syanrinda unh yadbata ŋodh piliq widărăŋo tădawa.
/root/repos/dli_del/data/wav_split_gold/1516.wav	myadikocyamh.
/root/repos/dli_del/data/wav_split_gold/1744.wav	" nyoh padqmaq, ңaaq. "
/root/repos/dli_del/data/wav_split_gold/914.wav	"măncyaw aŋguqnidămah tyedah ti tadaw,"
/root/repos/dli_del/data/wav_split_gold/1079.wav	"mănʹ myat tyenyewaw, "
/root/repos/dli_del/data/wav_split_gold/483.wav	towănda alyamh ma nyernyād maqniwq mi pidyebidoh.
/root/repos/dli_del/data/wav_split_gold/1508.wav	Noyh myunya ŋanih ŋămgǣ pǣbti?
/root/repos/dli_del/data/wav_split_gold/582.wav	"tămna tyeǣ nyamda poyomdaŋguwa,"
/root/repos/dli_del/data/wav_split_gold/1162.wav	"Tăryemh sirŋa maqniwq mi toh tyaah tăryemh sirŋa anih,"
/root/repos/dli_del/data/wav_split_gold/614.wav	tăryemh ilyeŋgobqnanda – maqniwq –
/root/repos/dli_del/data/wav_split_gold/477.wav	yawh măraăna.
/root/repos/dli_del/data/wav_split_gold/1735.wav	" Niңǣ, pǣ yedh ңamdyoqmyaq. "
/root/repos/dli_del/data/wav_split_gold/581.wav	"tămna tyeǣ nyanda asăwanh onăŋguqmaq,"
/root/repos/dli_del/data/wav_split_gold/1642.wav	yesya yarakomi. 
/root/repos/dli_del/data/wav_split_gold/1613.wav	"Lǣqmoqrakor yewǣyh syancyoko ңam-yada, "
/root/repos/dli_del/data/wav_split_gold/78.wav	Nyaărq tǣmih myaknih tǣwqmaqriidanih pih minandoh awiq. 
/root/repos/dli_del/data/wav_split_gold/132.wav	ti mălye syanaw 
/root/repos/dli_del/data/wav_split_gold/1734.wav	 Tiki tiq tobaq. 
/root/repos/dli_del/data/wav_split_gold/269.wav	anya tyeda tikid amgǣǣrtaad yeǣraq.
/root/repos/dli_del/data/wav_split_gold/1565.wav	pida ani tiki ңaat asawanda arta nyerdanda asawanda anh wǣynyah tiyq.
/root/repos/dli_del/data/wav_split_gold/1372.wav	"mălye yaah salth mălye măriŋǣ ǣwi anih,"
/root/repos/dli_del/data/wav_split_gold/726.wav	"Mambat madyuq(manyoq) tiki yaana,"
/root/repos/dli_del/data/wav_split_gold/86.wav	ăcyerq (ăncyerq) ŋǣsa?
/root/repos/dli_del/data/wav_split_gold/1577.wav	Ti tǣri myattyu. 
/root/repos/dli_del/data/wav_split_gold/729.wav	adamdoh mǣmbdaandoh.
/root/repos/dli_del/data/wav_split_gold/1200.wav	sinyakuh ǣyawa».
/root/repos/dli_del/data/wav_split_gold/1379.wav	ănsăwǣyq.
/root/repos/dli_del/data/wav_split_gold/997.wav	"Nyero yaah lăŋgh ninya nyenǣsyanda ŋodh mǣda tănyawi,"
/root/repos/dli_del/data/wav_split_gold/1617.wav	abiiyuta poyoq... 
/root/repos/dli_del/data/wav_split_gold/883.wav	"Yedkocyamda, "
/root/repos/dli_del/data/wav_split_gold/178.wav	"ŋani ŋǣsina"" tyer"" tyuku mǣǣna ai"" "
/root/repos/dli_del/data/wav_split_gold/745.wav	 «Tă siqmi ŋǣdărah nini ayaq wacʹ»
/root/repos/dli_del/data/wav_split_gold/759.wav	tyedah mǣynacʹqnyoq yalyah».
/root/repos/dli_del/data/wav_split_gold/1599.wav	Pirda ңǣңgo. 
/root/repos/dli_del/data/wav_split_gold/168.wav	Ti puucyada taminda oy' nina mǣ. 
/root/repos/dli_del/data/wav_split_gold/1139.wav	ti tikaăna mǣbqni tăryemh siqmi mǣŋgosan?»
/root/repos/dli_del/data/wav_split_gold/1678.wav	 Padibiw! 
/root/repos/dli_del/data/wav_split_gold/1246.wav	"puucyamda ŋuliq tǣdorpăwanonda, maqniwq:"
/root/repos/dli_del/data/wav_split_gold/1667.wav	 pro woronu.
/root/repos/dli_del/data/wav_split_gold/521.wav	solotǣri mǣqŋaq yesyadanda.
/root/repos/dli_del/data/wav_split_gold/457.wav	"ăncyerkărth ŋanondih myud maqniwq oŋgărā yaqămadih, yaqămamih, maqniwq, yaqămamih, maqniwq. "
/root/repos/dli_del/data/wav_split_gold/572.wav	"tiki yaănda aŋgu,"
/root/repos/dli_del/data/wav_split_gold/1490.wav	"asăwanda nyana ăya anih, "
/root/repos/dli_del/data/wav_split_gold/782.wav	Iinani mancyetidmh:
/root/repos/dli_del/data/wav_split_gold/1207.wav	"Piyada maqniwq nyaŋǣdya maqniwq yumbărad syedah ŋar,"
/root/repos/dli_del/data/wav_split_gold/355.wav	Tadawa.
/root/repos/dli_del/data/wav_split_gold/1142.wav	«Tyedah mănʹ sit manoŋgadmh tikaăna».
/root/repos/dli_del/data/wav_split_gold/873.wav	"punaāw itămd oqidămcʹ,"
/root/repos/dli_del/data/wav_split_gold/851.wav	adăanda mannaqmaq:
/root/repos/dli_del/data/wav_split_gold/1202.wav	Maqniwq tikaawaana tikimh nyunda watormamh namdăăwa maqniwq taralkaya maqniw tyuulmăndamih niwŋaq sidya sidyaat taral-yaq tad nǣkălmandih ŋob taqlyooy to.
/root/repos/dli_del/data/wav_split_gold/552.wav	nyuda sǣrdaăna adabăŋguda.
/root/repos/dli_del/data/wav_split_gold/1356.wav	maqniwq:
/root/repos/dli_del/data/wav_split_gold/197.wav	"pili"" pon' ti yada yadǣrcʹ "
/root/repos/dli_del/data/wav_split_gold/412.wav	tuda tǣri ăŋărŋa.
/root/repos/dli_del/data/wav_split_gold/236.wav	"amgǣǣwadda tatawa""». "
/root/repos/dli_del/data/wav_split_gold/1197.wav	Puucyada maqniwq:
/root/repos/dli_del/data/wav_split_gold/255.wav	"ti lusariq, ti tiq lyekarq."
/root/repos/dli_del/data/wav_split_gold/141.wav	"Tika tǣwma""riidando' ŋobtiki"" ti"" nyenǣcyandaryew',"
/root/repos/dli_del/data/wav_split_gold/989.wav	"syudbyew tălyah, "
/root/repos/dli_del/data/wav_split_gold/1411.wav	Wadăwa sinyana miqnimh mǣsyǎtinyoq tănyana măndalaŋguq inqniqimhtǣtamboyaqna.
/root/repos/dli_del/data/wav_split_gold/1385.wav	Maqniwq: 
/root/repos/dli_del/data/wav_split_gold/905.wav	"ŋulih yabtkoyenh wadyetăwa,"
/root/repos/dli_del/data/wav_split_gold/901.wav	tircumba turŋa. 
/root/repos/dli_del/data/wav_split_gold/624.wav	tiki pǣwdyumd.
/root/repos/dli_del/data/wav_split_gold/475.wav	tărcya ŋǣǣ̄wabtih tiki ŋănondih nih tah aŋguuh.
/root/repos/dli_del/data/wav_split_gold/1326.wav	"ănoh tǣtā anih,"
/root/repos/dli_del/data/wav_split_gold/495.wav	"syaŋok wǣbărka ŋǣdaki aniq, "
/root/repos/dli_del/data/wav_split_gold/233.wav	"nyana"" ma""ni""im' tyuku""."
/root/repos/dli_del/data/wav_split_gold/981.wav	 ǣbidya yaănani aŋoronda ŋămgănima!
/root/repos/dli_del/data/wav_split_gold/180.wav	"Manʹ tadtikaad ŋob' nyami, "
/root/repos/dli_del/data/wav_split_gold/525.wav	Ŋamgǣh myană̌mbowna ilyeya.
/root/repos/dli_del/data/wav_split_gold/874.wav	tyedarih ith ŋulih ărwadmh itmih osqmaq».
/root/repos/dli_del/data/wav_split_gold/428.wav	uh Siirtyar ayerh paryeŋodanh laănăko miqniqimh
/root/repos/dli_del/data/wav_split_gold/1105.wav	"ti nyerărkah tiki mimh , "
/root/repos/dli_del/data/wav_split_gold/676.wav	«Tarsih ith ărwawoni».
/root/repos/dli_del/data/wav_split_gold/1108.wav	tikimh tyunda siriwna pǣrŋada. 
/root/repos/dli_del/data/wav_split_gold/976.wav	"«Nyukcya,"
/root/repos/dli_del/data/wav_split_gold/638.wav	"Ti, tunda ǣwad nye tǣri tyuquq sănăyeq,"
/root/repos/dli_del/data/wav_split_gold/1424.wav	"Tikād ŋanih tyuquq mǣda mǣmda myuykonda pyelyah pita, "
/root/repos/dli_del/data/wav_split_gold/896.wav	tyuku ŋămgǣ?»
/root/repos/dli_del/data/wav_split_gold/172.wav	"tiki"" nyenǣciye"" tyempyeraturi onrambi"", orpi. "
/root/repos/dli_del/data/wav_split_gold/1040.wav	"Maqniwq: «Syaarih ti anyeda ăbărti adabăt tikăana yedamd ărt tyedibăir, "
/root/repos/dli_del/data/wav_split_gold/545.wav	Tikar maqniwq ilyewanda yambanh maqniwq 
/root/repos/dli_del/data/wav_split_gold/485.wav	Pări tăryemh ŋobtiki ŋǣbta ni taraq.
/root/repos/dli_del/data/wav_split_gold/235.wav	"ma""ni""im': «Myadoda"" tyeda' paradaŋguna"","
/root/repos/dli_del/data/wav_split_gold/443.wav	Siirtya maqniwq:
/root/repos/dli_del/data/wav_split_gold/1130.wav	"«Watomi yuq tibya mi,"
/root/repos/dli_del/data/wav_split_gold/903.wav	Tiki Muŋgoq pyay ăbi tiki adănda panota nih ŋamdălcʹ tikăana nidawh pyah.
/root/repos/dli_del/data/wav_split_gold/177.wav	"Tikad ti mi ta""alʹnya sidna mǣ""maadando' ti,"
/root/repos/dli_del/data/wav_split_gold/403.wav	«ayerăd paryeŋodanh miŋadmh».
/root/repos/dli_del/data/wav_split_gold/1639.wav	adakaabini yesyaq yakrodǣqǣmh. 
/root/repos/dli_del/data/wav_split_gold/393.wav	"Ŋaaq, tiki tukocyaănda."
/root/repos/dli_del/data/wav_split_gold/697.wav	«Ŋanih ŋobh siddaq mănǣqdămnyowh maqniwq tǣri ădryaŋodh».
/root/repos/dli_del/data/wav_split_gold/1221.wav	"Yesya wădăana maqniwq mǣǣnda tyuku,"
/root/repos/dli_del/data/wav_split_gold/65.wav	"Mǣ ti tănya' ăyanih, ŋuliq yadyembi."
/root/repos/dli_del/data/wav_split_gold/574.wav	«Tiki yaănda – maqniwq –
/root/repos/dli_del/data/wav_split_gold/595.wav	"nyaanda man-in ,"
/root/repos/dli_del/data/wav_split_gold/635.wav	mănʹtan ŋodh maqniwq:
/root/repos/dli_del/data/wav_split_gold/12.wav	Tănyana nyaărq ŋǣsisʹ. 
/root/repos/dli_del/data/wav_split_gold/431.wav	"Maqniwq yesya arw, maqniwq,"
/root/repos/dli_del/data/wav_split_gold/674.wav	ayerta tăŋgowna ŋǣǣwa ŋǣryoy niwŋaq. 
/root/repos/dli_del/data/wav_split_gold/923.wav	"nyermya toni tyaănyaŋi ǣwăna maqniwq ti,"
/root/repos/dli_del/data/wav_split_gold/109.wav	tiqnaq lyekarăkoqyaq praktikant ămgǣmh (ŋămgǣmh) tyenyewa?!
/root/repos/dli_del/data/wav_split_gold/0.wav	"«Myaryosiw tina (Myaryosiw ti), "
/root/repos/dli_del/data/wav_split_gold/123.wav	tih aqmah ǣwănh mow.
